cell_type,gene,variance,variance_rank
CNT,DPM3,3.420556796105455,659
CNT,NAA38,3.420217961588113,660
CNT,SNRPD2,3.4056000323408586,661
CNT,HERPUD1,3.394268336519474,662
CNT,PET100,3.390769781347291,663
CNT,EEF2,3.3841101287672943,664
CNT,TMEM14C,3.3821850790790986,665
CNT,BAG3,3.381527937058506,666
CNT,CPVL,3.374620427664718,667
CNT,TSPO,3.359206124383612,668
CNT,GLRX5,3.3545684115422736,669
CNT,EIF4A2,3.348346235868938,670
CNT,MT-ND6,3.34689098394397,671
CNT,PSMB3,3.3362019637598306,672
CNT,ANXA11,3.3352017494095207,673
CNT,RAC1,3.3302661226484114,674
CNT,MAL2,3.3178073191327577,675
CNT,TFPI2,3.3151575124433585,676
CNT,TMEM176A,3.3135511107298083,677
CNT,ADAMTS1,3.31163611156845,678
CNT,SNHG8,3.2984939910045092,679
CNT,MRPL51,3.275068426527035,680
CNT,RHOBTB3,3.2611074246771006,681
CNT,FOSL2,3.2543040616560743,682
CNT,TMEM205,3.2496835948554894,683
CNT,TMEM238,3.2311685472593905,684
CNT,OCIAD1,3.2237249669707806,685
CNT,VDAC2,3.2117408143331727,686
CNT,MRPL20,3.206543133263897,687
CNT,ACTN4,3.2034992125537416,688
CNT,DMKN,3.203255304741438,689
CNT,C12orf57,3.200197761754354,690
CNT,SLC3A2,3.1768277617464133,691
CNT,MT1H,3.176786872056374,692
CNT,PRR13,3.1732199716851017,693
