cell_type,gene,variance,variance_rank
TAL,OGDHL,2.9799804488323023,617
TAL,OCIAD1,2.9708693495714873,618
TAL,SARAF,2.9545692594643502,619
TAL,PPP1R14B,2.9442942619046812,620
TAL,ACADVL,2.941084881842631,621
TAL,SET,2.93982510550276,622
TAL,CYC1,2.9393517205210378,623
TAL,PDIA3,2.928121431151187,624
TAL,FABP3,2.9190630267995745,625
TAL,AKAP9,2.91262809741547,626
TAL,MFSD4A,2.908324316732039,627
TAL,SUMO1,2.907152536052771,628
TAL,SCP2,2.904360671985907,629
TAL,PCBP1,2.9003202612694987,630
TAL,PSMB1,2.8967328203037543,631
TAL,MGP,2.8942282676767013,632
TAL,BEX2,2.879358760495576,633
TAL,SON,2.8726674018999403,634
TAL,TMEM14C,2.8725633325318727,635
TAL,REEP5,2.8674055951069395,636
TAL,SNX3,2.8637026131567893,637
TAL,CLCNKA,2.861469028910682,638
TAL,VDAC2,2.853782944137758,639
TAL,TNFSF10,2.8338857331612157,640
TAL,NDUFB8.1,2.8279198773912624,641
TAL,HIPK2,2.8050998828603846,642
TAL,PTMS,2.802438151791698,643
TAL,MRPL20,2.800866990989401,644
TAL,TMEM205,2.8000531433250746,645
TAL,TOMM20,2.795494787889849,646
TAL,ROMO1,2.7925947742617963,647
TAL,ZFP36L2,2.789816474207317,648
TAL,SMS,2.783189506388803,649
TAL,NCOA7,2.777147875307166,650
TAL,PVALB,2.7745945439277064,651
TAL,SUCLG1,2.7716732159738062,652
TAL,SNU13,2.759887829034362,653
TAL,ZNHIT1,2.7591878036227766,654
TAL,RPL31,2.7584163488418385,655
TAL,NPC2,2.7511041133379552,656
TAL,TMEM238,2.740591148396156,657
TAL,RAN,2.722504428379411,658
TAL,TFCP2L1,2.7214652126994894,659
TAL,PTGES3,2.706051223150265,660
TAL,COX14,2.704127429009942,661
TAL,NFKBIA,2.697796540089617,662
TAL,ATP5H,2.6960411909801074,663
TAL,RNASEK,2.668980359076628,664
TAL,C12orf57,2.6669765639863723,665
TAL,CPVL,2.666348355656471,666
TAL,SLIRP,2.658624144988842,667
TAL,GABARAP,2.6514707189968094,668
TAL,GTF2I,2.648346962533956,669
TAL,HINT2,2.6474309674848495,670
TAL,MOCS2,2.6356484251172274,671
TAL,GHITM,2.635557726607382,672
TAL,SCNN1A,2.632254566817829,673
TAL,NFE2L2,2.6099949001588323,674
TAL,TMEM207,2.595432308320456,675
TAL,NENF,2.592767265049012,676
TAL,TSC22D3,2.591717209869269,677
TAL,MDH1,2.589074439912507,678
TAL,MYEOV2,2.578819700023835,679
TAL,SERP1,2.578596241302086,680
TAL,SRI,2.571165667092575,681
TAL,ERP29,2.5707883676578662,682
TAL,PKP4,2.568174759485313,683
TAL,VAPA,2.561988416486124,684
TAL,ATP5A1,2.559818517085346,685
TAL,IRX2,2.5571383906378173,686
TAL,COX7A2L,2.556612307674133,687
TAL,HIGD2A,2.552096543074478,688
TAL,HNRNPU,2.546188055515479,689
TAL,RRAD,2.5408657052394363,690
TAL,FAM162A,2.530170852286685,691
TAL,MGST1,2.5261249082574797,692
TAL,SDC1,2.514286524526211,693
TAL,PTTG1IP,2.5117741447546282,694
